ID da fila,ID da compra,Data da compra,Data de envio,Modo de envio,ID do cliente,Nome do cliente,Segmento,Cidade,Estado,Região Brasileira,País,Região,ID do produto,Categoria,Sub-categoria,Nome do produto,Quantidade,Valor_Vendas,Valor_Desconto,Valor_Lucro
7567,US-2017-156846,4/2/2017,4/7/2017,Classe padrão,AC-10150,Alex Cavalcanti,Varejo,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MÓV-CA-10004743,Móveis,Cadeiras,"Novimex Cadeira de praia, Ajustável",4,"1033,6","0,2","-39,2"
7571,MX-2018-145527,10/3/2018,10/4/2018,Primeira classe,EC-13360,Emilly Castro,Pequenas e Medias Empresas,Araçatuba,São Paulo,Sudeste,Brasil,Sul,MÓV-ES-10001915,Móveis,Estantes,"Dania Biblioteca, Tradicional",2,4832,0,"579,6"
7572,MX-2018-145527,10/3/2018,10/4/2018,Primeira classe,EC-13360,Emilly Castro,Pequenas e Medias Empresas,Araçatuba,São Paulo,Sudeste,Brasil,Sul,MÓV-ES-10001958,Móveis,Estantes,"Dania Par, Preto",3,"2468,4",0,"517,8"
7578,MX-2018-135363,2/13/2018,2/18/2018,Segunda classe,LM-16660,Laura Melo,Varejo,Tecomán,Colima,,México,Norte,MÓV-CA-10003020,Móveis,Cadeiras,"Harbour Creations Banqueta, Ajustável",7,"6817,44","0,2","1874,04"
7580,MX-2016-133942,8/27/2016,8/30/2016,Segunda classe,VD-21685,Vitoria Dias,Pequenas e Medias Empresas,Ciudad Valles,San Luis Potosí,,México,Norte,MÓV-MÓ-10003131,Móveis,Móveis,"Deflect-O Peso de porta, Premium",3,"510,84","0,4","-204,36"
7587,US-2018-125913,5/31/2018,6/2/2018,Primeira classe,SP-20395,Sarah Pinto,Varejo,Caracas,Distrito Capital,,Venezuela,Sul,MÓV-ES-10000391,Móveis,Estantes,"Ikea Biblioteca, Preto",1,"1458,96","0,4","-826,84"
7590,US-2018-106565,3/4/2018,3/6/2018,Segunda classe,MA-17935,Manuela Araujo,Varejo,Rosário,Santa Fé,,Argentina,Sul,MÓV-MÓ-10000480,Móveis,Móveis,"Deflect-O Peso de porta, Preto",7,"1230,6","0,4","-820,4"
7591,US-2018-106565,3/4/2018,3/6/2018,Segunda classe,MA-17935,Manuela Araujo,Varejo,Rosário,Santa Fé,,Argentina,Sul,MÓV-CA-10004587,Móveis,Cadeiras,"HON Banqueta, Vermelho",4,"2618,4","0,4","-1178,4"
7600,MX-2018-134222,9/26/2018,9/30/2018,Classe padrão,VO-21520,Vitor Oliveira,Varejo,Culiacán,Sinaloa,,México,Norte,MÓV-MÓ-10004592,Móveis,Móveis,"Tenex Relógio de parede, Durável",2,"378,24","0,4","-25,36"
7610,US-2018-124716,8/23/2018,8/28/2018,Classe padrão,EM-13255,Eduarda Martins,Pequenas e Medias Empresas,Valencia,Carabobo,,Venezuela,Sul,MÓV-CA-10004442,Móveis,Cadeiras,"Harbour Creations Cadeira de balanço, Par",2,"1194,72","0,4","-358,48"
7613,MX-2016-165463,4/1/2016,4/5/2016,Classe padrão,SP-20635,Sophia Pereira,Grande Empresa,Lima,Lima,,Peru,Sul,MÓV-CA-10000711,Móveis,Cadeiras,"SAFCO Cadeira de balanço, Ajustável",5,2748,"0,4",45
7618,US-2015-162299,11/8/2015,11/13/2015,Classe padrão,BC-11125,Beatriz Cardoso,Pequenas e Medias Empresas,Mendoza,Mendoza,,Argentina,Sul,MÓV-MÓ-10001267,Móveis,Móveis,"Tenex Lâmpada, Preto",10,"757,2","0,4","-76,8"
7619,US-2015-162299,11/8/2015,11/13/2015,Classe padrão,BC-11125,Beatriz Cardoso,Pequenas e Medias Empresas,Mendoza,Mendoza,,Argentina,Sul,MÓV-CA-10000433,Móveis,Cadeiras,"Office Star Banqueta, Vermelho",6,"4174,56","0,4","-835,44"
7623,US-2015-162299,11/8/2015,11/13/2015,Classe padrão,BC-11125,Beatriz Cardoso,Pequenas e Medias Empresas,Mendoza,Mendoza,,Argentina,Sul,MÓV-MÓ-10004370,Móveis,Móveis,"Advantus Porta retrato, Preto",2,"423,84","0,4","-21,36"
7631,MX-2017-144988,11/19/2017,11/22/2017,Segunda classe,BB-11470,Breno Barbosa,Grande Empresa,Buenos Aires,Cidade de Buenos Aires,,Argentina,Sul,MÓV-MÓ-10000149,Móveis,Móveis,"Tenex Porta retrato, Embalagem multipack",7,"1453,2","0,4",-49
7633,MX-2017-124681,9/26/2017,10/3/2017,Classe padrão,RD-19900,Rebeca Dias,Varejo,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MÓV-MÓ-10003663,Móveis,Móveis,"Advantus Lâmpada, Preto",2,"133,8","0,5",-59
7647,MX-2018-119431,2/28/2018,3/2/2018,Primeira classe,BS-11080,Beatrice Sousa,Varejo,Los Mochis,Sinaloa,,México,Norte,MÓV-CA-10000711,Móveis,Cadeiras,"SAFCO Cadeira de balanço, Ajustável",2,"1465,6","0,2","384,4"
7648,MX-2016-164623,3/10/2016,3/17/2016,Classe padrão,CC-11890,Caio Castro,Varejo,Santiago de Cuba,Santiago de Cuba,,Cuba,Caribe,MÓV-CA-10003855,Móveis,Cadeiras,"Harbour Creations Cadeira dobrável, Preto",3,"1909,2",0,"95,4"
7649,MX-2017-115189,8/16/2017,8/20/2017,Classe padrão,IC-15430,Isabelle Costa,Varejo,Manaus,Amazonas,Norte,Brasil,Sul,MÓV-ES-10002397,Móveis,Estantes,"Dania Estante tradicional, Preto",3,"8242,2",0,"3049,2"
7650,US-2017-120005,10/5/2017,10/8/2017,Primeira classe,FC-14320,Fernanda Correia,Varejo,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MÓV-MÓ-10002070,Móveis,Móveis,"Advantus Caixa para correspondência, Durável",2,156,"0,5",-22
7652,MX-2018-133473,11/8/2018,11/14/2018,Classe padrão,AC-10885,Arthur Cavalcanti,Varejo,Cidade do México,Distrito Federal,,México,Norte,MÓV-MÓ-10000743,Móveis,Móveis,"Eldon Peso de porta, Premium",2,"390,24","0,4","-19,76"
7654,MX-2018-133473,11/8/2018,11/14/2018,Classe padrão,AC-10885,Arthur Cavalcanti,Varejo,Cidade do México,Distrito Federal,,México,Norte,MÓV-ES-10003148,Móveis,Estantes,"Dania Gaveteiro, Preto",6,"4569,6","0,2","-285,6"
7655,MX-2018-133473,11/8/2018,11/14/2018,Classe padrão,AC-10885,Arthur Cavalcanti,Varejo,Cidade do México,Distrito Federal,,México,Norte,MÓV-CA-10003855,Móveis,Cadeiras,"Harbour Creations Cadeira dobrável, Preto",6,"3054,72","0,2","-572,88"
7661,MX-2018-115035,3/13/2018,3/20/2018,Classe padrão,KB-16195,Kaua Barbosa,Varejo,Uruguaiana,Rio Grande do Sul,Sul,Brasil,Sul,MÓV-CA-10001109,Móveis,Cadeiras,"HON Cadeira dobrável, Ajustável",3,"1678,2",0,"318,6"
7664,MX-2016-103954,6/23/2016,6/27/2016,Classe padrão,DM-12730,Danilo Melo,Varejo,Cidade do México,Distrito Federal,,México,Norte,MÓV-ME-10002895,Móveis,Mesas,"Lesro Mesa de madeira, Branco",6,"15027,84","0,2","4131,84"
7665,MX-2017-105585,7/26/2017,7/29/2017,Primeira classe,GO-14800,Giovanna Oliveira,Grande Empresa,São Paulo,São Paulo,Sudeste,Brasil,Sul,MÓV-ME-10003040,Móveis,Mesas,"HON Mesa de conferência, Retangular",2,"9803,2","0,2","1102,8"
7666,MX-2017-105585,7/26/2017,7/29/2017,Primeira classe,GO-14800,Giovanna Oliveira,Grande Empresa,São Paulo,São Paulo,Sudeste,Brasil,Sul,MÓV-MÓ-10001597,Móveis,Móveis,"Eldon Moldura, Durável",4,"3020,8",0,"845,6"
7668,MX-2017-132787,7/13/2017,7/15/2017,Segunda classe,JA-15640,Júlia Araujo,Pequenas e Medias Empresas,Miramar,Tamaulipas,,México,Norte,MÓV-ES-10000086,Móveis,Estantes,"Bush Conjunto de pratelheiras, Metal",2,"1821,12","0,2","250,32"
7677,MX-2016-156832,5/19/2016,5/24/2016,Classe padrão,MS-18010,Manuela Silva,Grande Empresa,Santiago de Cuba,Santiago de Cuba,,Cuba,Caribe,MÓV-ES-10004613,Móveis,Estantes,"Sauder Gaveteiro, Branco",4,4512,0,"856,8"
7679,MX-2017-156202,7/10/2017,7/15/2017,Classe padrão,RL-20005,Renan Lima,Varejo,Silao,Guanajuato,,México,Norte,MÓV-CA-10002893,Móveis,Cadeiras,"HON Cadeira de praia, Ajustável",2,"508,16","0,2","18,96"
7686,MX-2016-136686,9/12/2016,9/18/2016,Classe padrão,AB-10720,Anna Barbosa,Pequenas e Medias Empresas,Santiago de los Caballeros,Santiago,,República Dominicana,Caribe,MÓV-MÓ-10004377,Móveis,Móveis,"Eldon Porta retrato, Embalagem multipack",5,"969,5","0,5","-892,5"
7689,MX-2018-112613,5/6/2018,5/11/2018,Classe padrão,RL-20005,Renan Lima,Varejo,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MÓV-CA-10001700,Móveis,Cadeiras,"Novimex Cadeira dobrável, Vermelho",3,"1315,68","0,2","-328,92"
7704,US-2018-137841,3/12/2018,3/16/2018,Classe padrão,DB-12880,Diego Barros,Grande Empresa,Córdoba,Veracruz,,México,Norte,MÓV-CA-10002735,Móveis,Cadeiras,"HON Poltrona, Preto",2,"4850,24","0,2","-182,16"
7709,MX-2018-112753,6/11/2018,6/16/2018,Classe padrão,NR-19255,Nicolash Rocha,Grande Empresa,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MÓV-ES-10004275,Móveis,Estantes,"Bush Gaveteiro, Tradicional",4,"2293,92","0,4","-1414,88"
7717,US-2015-155383,9/3/2015,9/7/2015,Classe padrão,JR-15520,Joao Rocha,Varejo,Buenos Aires,Cidade de Buenos Aires,,Argentina,Sul,MÓV-ES-10004613,Móveis,Estantes,"Sauder Gaveteiro, Branco",8,"5414,4","0,4",-1896
7720,MX-2016-108238,12/20/2016,12/27/2016,Classe padrão,KC-16210,Kauã Carvalho,Grande Empresa,Guayaquil,Guayas,,Equador,Sul,MÓV-ES-10004606,Móveis,Estantes,"Sauder Estante tradicional, Preto",2,"5831,2",0,"2740,4"
7726,MX-2015-115490,6/18/2015,6/23/2015,Segunda classe,KA-16450,Kauê Alves,Grande Empresa,Las Tunas,Las Tunas,,Cuba,Caribe,MÓV-CA-10001506,Móveis,Cadeiras,"Harbour Creations Banqueta, Vermelho",8,"9606,4",0,"2785,6"
7732,MX-2017-118836,12/24/2017,12/28/2017,Classe padrão,IC-15205,Isabela Correia,Varejo,Querétaro,Querétaro,,México,Norte,MÓV-ME-10003247,Móveis,Mesas,"HON Mesa redonda, Preto",4,"11006,08","0,2","3163,68"
7736,MX-2018-143742,3/12/2018,3/14/2018,Primeira classe,LF-16810,Lavinia Fernandes,Varejo,Culiacán,Sinaloa,,México,Norte,MÓV-ES-10000975,Móveis,Estantes,"Dania Par, Metal",3,"1944,48","0,2","242,88"
7739,MX-2018-116897,9/1/2018,9/6/2018,Classe padrão,VS-21355,Vinicius Silva,Grande Empresa,Gómez Palacio,Durango,,México,Norte,MÓV-MÓ-10002143,Móveis,Móveis,"Advantus Moldura, Premium",2,"877,92","0,4","-58,88"
7743,MX-2016-132724,11/6/2016,11/9/2016,Primeira classe,LB-16915,Leonardo Barbosa,Varejo,Artemisa,Artemisa,,Cuba,Caribe,MÓV-MÓ-10003235,Móveis,Móveis,"Eldon Moldura, Embalagem multipack",2,"1550,8",0,"92,8"
7745,MX-2018-107657,6/2/2018,6/6/2018,Classe padrão,EA-13480,Emily Alves,Pequenas e Medias Empresas,Guanajuato,Guanajuato,,México,Norte,MÓV-ES-10000868,Móveis,Estantes,"Sauder Par, Preto",1,"792,8","0,2","19,8"
7746,US-2015-167787,9/16/2015,9/21/2015,Classe padrão,LA-16705,Lavinia Araujo,Pequenas e Medias Empresas,Chihuahua,Chihuahua,,México,Norte,MÓV-CA-10003783,Móveis,Cadeiras,"Office Star Cadeira de praia, Par",7,"2153,76","0,2","-82,04"
7749,US-2018-167941,4/28/2018,5/2/2018,Classe padrão,JC-15820,Julian Correia,Varejo,San Pedro Sula,Cortés,,Honduras,Central,MÓV-ES-10004287,Móveis,Estantes,"Bush Estante tradicional, Tradicional",5,"8253,6","0,4","-4952,4"
7756,US-2016-131030,10/11/2016,10/17/2016,Classe padrão,PA-19435,Paulo Araujo,Varejo,Tegucigalpa,Francisco Morazán,,Honduras,Central,MÓV-CA-10003792,Móveis,Cadeiras,"SAFCO Cadeira dobrável, Ajustável",2,"705,6","0,4",0
7758,MX-2016-131499,11/13/2016,11/19/2016,Classe padrão,LG-17125,Leonor Goncalves,Varejo,Guayaquil,Guayas,,Equador,Sul,MÓV-MÓ-10004672,Móveis,Móveis,"Deflect-O Caixa para correspondência, Durável",5,744,0,178
7760,MX-2016-131499,11/13/2016,11/19/2016,Classe padrão,LG-17125,Leonor Goncalves,Varejo,Guayaquil,Guayas,,Equador,Sul,MÓV-ES-10002397,Móveis,Estantes,"Dania Estante tradicional, Preto",3,"8242,2",0,"3049,2"
7779,US-2017-157427,7/11/2017,7/15/2017,Classe padrão,SC-20605,Sophia Cunha,Varejo,Metepec,México,,México,Norte,MÓV-MÓ-10001267,Móveis,Móveis,"Tenex Lâmpada, Preto",4,"302,88","0,4","-30,72"
7781,MX-2016-144750,10/10/2016,10/14/2016,Classe padrão,ES-14065,Evelyn Santos,Varejo,Quito,Pichincha,,Equador,Sul,MÓV-CA-10003610,Móveis,Cadeiras,"Office Star Protetor de piso, Vermelho",3,"1316,4",0,171
7784,MX-2016-110821,12/12/2016,12/14/2016,Segunda classe,MP-18190,Maria Pinto,Varejo,Mixco,Guatemala,,Guatemala,Central,MÓV-CA-10000737,Móveis,Cadeiras,"Novimex Cadeira de balanço, Vermelho",4,"3504,8",0,"665,6"
7785,US-2018-141558,5/14/2018,5/18/2018,Classe padrão,VB-21220,Vinícius Barros,Varejo,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MÓV-MÓ-10004329,Móveis,Móveis,"Tenex Peso de porta, Preto",6,"877,8","0,5","-755,4"
7791,MX-2016-138583,9/6/2016,9/11/2016,Classe padrão,JP-15745,Júlia Pinto,Varejo,São Paulo,São Paulo,Sudeste,Brasil,Sul,MÓV-ES-10003100,Móveis,Estantes,"Sauder Estante, Branco",2,"1991,2",0,"676,8"
7801,US-2017-103450,11/1/2017,11/8/2017,Classe padrão,ÁA-10015,Ágatha Alves,Varejo,Monterrey,Novo Leão,,México,Norte,MÓV-CA-10000085,Móveis,Cadeiras,"Novimex Banqueta, Preto",1,"864,16","0,2","-108,04"
7806,MX-2016-135174,10/23/2016,10/27/2016,Classe padrão,SC-20485,Sofia Carvalho,Pequenas e Medias Empresas,Ciego de Ávila,Ciego de Ávila,,Cuba,Caribe,MÓV-ME-10003357,Móveis,Mesas,"Bevis Mesa de madeira, Branco",4,14288,0,"6286,4"
7816,MX-2018-130890,9/25/2018,9/29/2018,Classe padrão,LC-17290,Livia Carvalho,Pequenas e Medias Empresas,Toluca,México,,México,Norte,MÓV-CA-10001949,Móveis,Cadeiras,"HON Poltrona, Ajustável",3,"7354,08","0,2","827,28"
7817,MX-2018-130890,9/25/2018,9/29/2018,Classe padrão,LC-17290,Livia Carvalho,Pequenas e Medias Empresas,Toluca,México,,México,Norte,MÓV-ES-10001160,Móveis,Estantes,"Ikea Gaveteiro, Metal",2,"1513,6","0,2",-284
7820,MX-2017-167906,3/12/2017,3/17/2017,Classe padrão,CC-12550,Clara Correia,Varejo,San Salvador,San Salvador,,El Salvador,Central,MÓV-MÓ-10000807,Móveis,Móveis,"Tenex Lâmpada, Durável",7,"744,8",0,21
7822,MX-2016-102428,7/21/2016,7/26/2016,Classe padrão,DM-12910,Diego Melo,Pequenas e Medias Empresas,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MÓV-CA-10000075,Móveis,Cadeiras,"Novimex Banqueta, Par",1,"889,12","0,2","188,92"
7824,MX-2018-168088,6/9/2018,6/12/2018,Primeira classe,MG-18730,Matheus Goncalves,Varejo,Camagüey,Camagüey,,Cuba,Caribe,MÓV-CA-10001183,Móveis,Cadeiras,"SAFCO Protetor de piso, Vermelho",3,"1196,4",0,"454,2"
7826,MX-2018-168088,6/9/2018,6/12/2018,Primeira classe,MG-18730,Matheus Goncalves,Varejo,Camagüey,Camagüey,,Cuba,Caribe,MÓV-CA-10002911,Móveis,Cadeiras,"Harbour Creations Cadeira de balanço, Ajustável",4,"3988,8",0,"1435,2"
7828,MX-2017-106670,11/9/2017,11/14/2017,Classe padrão,DF-12835,Davi Ferreira,Grande Empresa,Managua,Managua,,Nicarágua,Central,MÓV-ES-10002397,Móveis,Estantes,"Dania Estante tradicional, Preto",2,"5494,8",0,"2032,8"
7829,MX-2015-168893,11/26/2015,11/27/2015,Primeira classe,RR-19930,Rebeca Ribeiro,Varejo,Chimaltenango,Chimaltenango,,Guatemala,Central,MÓV-MÓ-10000776,Móveis,Móveis,"Eldon Caixa para correspondência, Durável",4,"760,8",0,"91,2"
7832,MX-2015-168893,11/26/2015,11/27/2015,Primeira classe,RR-19930,Rebeca Ribeiro,Varejo,Chimaltenango,Chimaltenango,,Guatemala,Central,MÓV-ES-10004806,Móveis,Estantes,"Safco Estante tradicional, Branco",4,"11751,2",0,"587,2"
7835,MX-2016-155775,12/25/2016,12/25/2016,No mesmo dia,BC-11140,Beatriz Castro,Varejo,Milpa Alta,Distrito Federal,,México,Norte,MÓV-CA-10000109,Móveis,Cadeiras,"SAFCO Banqueta, Vermelho",3,"2687,04","0,2","-537,96"
7848,MX-2017-165057,7/24/2017,7/31/2017,Classe padrão,MS-19045,Miguel Souza,Pequenas e Medias Empresas,Duitama,Boyacá,,Colômbia,Sul,MÓV-ES-10001489,Móveis,Estantes,"Sauder Estante tradicional, Metal",2,5806,0,"2380,4"
7851,MX-2017-138093,12/7/2017,12/14/2017,Classe padrão,CS-12415,Carolina Silva,Varejo,Managua,Managua,,Nicarágua,Central,MÓV-ME-10002382,Móveis,Mesas,"Bevis Mesa de centro, Montado",4,"6819,2","0,2","1704,8"
7852,MX-2017-138093,12/7/2017,12/14/2017,Classe padrão,CS-12415,Carolina Silva,Varejo,Managua,Managua,,Nicarágua,Central,MÓV-ES-10004839,Móveis,Estantes,"Dania Estante, Tradicional",5,4053,0,1175
7853,MX-2017-138093,12/7/2017,12/14/2017,Classe padrão,CS-12415,Carolina Silva,Varejo,Managua,Managua,,Nicarágua,Central,MÓV-CA-10002789,Móveis,Cadeiras,"Novimex Poltrona, Ajustável",3,"9208,8",0,"3959,4"
7861,MX-2016-125808,11/10/2016,11/15/2016,Classe padrão,VC-21025,Victor Costa,Pequenas e Medias Empresas,Metepec,México,,México,Norte,MÓV-ES-10004806,Móveis,Estantes,"Safco Estante tradicional, Branco",1,"2350,24","0,2","-440,76"
7870,US-2017-123085,8/10/2017,8/13/2017,Segunda classe,VS-21355,Vinicius Silva,Grande Empresa,Ciudad Choluteca,Choluteca,,Honduras,Central,MÓV-MÓ-10000630,Móveis,Móveis,"Rubbermaid Lâmpada, Durável",2,"126,96","0,4","-40,24"
7871,US-2017-123085,8/10/2017,8/13/2017,Segunda classe,VS-21355,Vinicius Silva,Grande Empresa,Ciudad Choluteca,Choluteca,,Honduras,Central,MÓV-MÓ-10000525,Móveis,Móveis,"Tenex Lâmpada, Embalagem multipack",2,"151,92","0,4","-5,28"
7877,US-2017-123085,8/10/2017,8/13/2017,Segunda classe,VS-21355,Vinicius Silva,Grande Empresa,Ciudad Choluteca,Choluteca,,Honduras,Central,MÓV-MÓ-10004377,Móveis,Móveis,"Eldon Porta retrato, Embalagem multipack",2,"465,36","0,4","-279,44"
7881,MX-2016-164441,5/17/2016,5/22/2016,Classe padrão,LC-17305,Livia Carvalho,Varejo,Milpa Alta,Distrito Federal,,México,Norte,MÓV-ES-10002397,Móveis,Estantes,"Dania Estante tradicional, Preto",6,"13187,52","0,2","2801,52"
7884,MX-2018-143161,11/18/2018,11/22/2018,Classe padrão,LB-16735,Lavinia Barbosa,Varejo,Ilopango,San Salvador,,El Salvador,Central,MÓV-MÓ-10001068,Móveis,Móveis,"Deflect-O Porta retrato, Premium",2,"673,6",0,330
7886,MX-2018-143161,11/18/2018,11/22/2018,Classe padrão,LB-16735,Lavinia Barbosa,Varejo,Ilopango,San Salvador,,El Salvador,Central,MÓV-CA-10000433,Móveis,Cadeiras,"Office Star Banqueta, Vermelho",3,"3478,8",0,"973,8"
7889,US-2015-168494,10/28/2015,10/30/2015,Segunda classe,DS-13045,Diogo Souza,Grande Empresa,Guanajuato,Guanajuato,,México,Norte,MÓV-ME-10001673,Móveis,Mesas,"Chromcraft Mesa redonda, Preto",3,"7473,6","0,2","-934,2"
7893,MX-2017-166604,5/18/2017,5/20/2017,Segunda classe,IR-15235,Isabela Ribeiro,Varejo,Managua,Managua,,Nicarágua,Central,MÓV-CA-10004194,Móveis,Cadeiras,"HON Cadeira de balanço, Par",2,"1771,6",0,"318,8"
7894,MX-2017-166604,5/18/2017,5/20/2017,Segunda classe,IR-15235,Isabela Ribeiro,Varejo,Managua,Managua,,Nicarágua,Central,MÓV-MÓ-10000693,Móveis,Móveis,"Rubbermaid Lâmpada, Premium",7,"814,8",0,"260,4"
7903,MX-2018-107181,12/2/2018,12/6/2018,Segunda classe,LA-17635,Luis Alves,Grande Empresa,Santa Cruz de Barahona,Barahona,,República Dominicana,Caribe,MÓV-CA-10004383,Móveis,Cadeiras,"Office Star Poltrona, Par",6,"15029,76","0,2","-2255,04"
7916,MX-2018-137806,10/22/2018,10/26/2018,Classe padrão,LM-17590,Lucas Melo,Grande Empresa,Chetumal,Quintana Roo,,México,Norte,MÓV-ES-10001953,Móveis,Estantes,"Safco Biblioteca, Preto",2,"4172,16","0,2","1042,96"
7921,MX-2017-119501,3/17/2017,3/21/2017,Classe padrão,DB-12880,Diego Barros,Grande Empresa,Veracruz,Veracruz,,México,Norte,MÓV-CA-10004486,Móveis,Cadeiras,"HON Cadeira dobrável, Preto",3,"1263,84","0,2","62,64"
7922,MX-2017-119501,3/17/2017,3/21/2017,Classe padrão,DB-12880,Diego Barros,Grande Empresa,Veracruz,Veracruz,,México,Norte,MÓV-ES-10003508,Móveis,Estantes,"Bush Conjunto de pratelheiras, Preto",7,"6444,48","0,2","644,28"
7930,MX-2017-107041,10/31/2017,11/6/2017,Classe padrão,DB-12955,Diogo Barros,Grande Empresa,San José de las Lajas,Mayabeque,,Cuba,Caribe,MÓV-ES-10003835,Móveis,Estantes,"Bush Gaveteiro, Branco",1,"972,6",0,"184,6"
7931,MX-2017-107041,10/31/2017,11/6/2017,Classe padrão,DB-12955,Diogo Barros,Grande Empresa,San José de las Lajas,Mayabeque,,Cuba,Caribe,MÓV-ME-10000462,Móveis,Mesas,"Chromcraft Mesa de madeira, Montado",3,"9679,8",0,"1064,4"
7934,US-2015-169439,6/21/2015,6/27/2015,Classe padrão,IC-15205,Isabela Correia,Varejo,Hermosillo,Sonora,,México,Norte,MÓV-MÓ-10002143,Móveis,Móveis,"Advantus Moldura, Premium",7,"3072,72","0,4","-206,08"
7937,MX-2016-148586,6/22/2016,6/26/2016,Classe padrão,EB-13975,Evelyn Barbosa,Grande Empresa,Limeira,São Paulo,Sudeste,Brasil,Sul,MÓV-ME-10004532,Móveis,Mesas,"HON Mesa de centro, Branco",4,"6785,92","0,2","1017,12"
7938,MX-2018-160255,10/10/2018,10/13/2018,Primeira classe,KG-16270,Kauã Goncalves,Varejo,Managua,Managua,,Nicarágua,Central,MÓV-CA-10004084,Móveis,Cadeiras,"SAFCO Cadeira de balanço, Par",7,"6400,8",0,1855
7940,US-2017-149125,11/10/2017,11/11/2017,Primeira classe,KB-16375,Kauan Barbosa,Pequenas e Medias Empresas,Tegucigalpa,Francisco Morazán,,Honduras,Central,MÓV-CA-10000349,Móveis,Cadeiras,"Harbour Creations Cadeira de praia, Vermelho",2,"492,96","0,4","-107,04"
7941,US-2017-149125,11/10/2017,11/11/2017,Primeira classe,KB-16375,Kauan Barbosa,Pequenas e Medias Empresas,Tegucigalpa,Francisco Morazán,,Honduras,Central,MÓV-CA-10001109,Móveis,Cadeiras,"HON Cadeira dobrável, Ajustável",1,"335,64","0,4","-117,56"
7949,MX-2018-130694,3/25/2018,3/27/2018,Primeira classe,AA-10825,Arthur Alves,Grande Empresa,Guadalajara,Jalisco,,México,Norte,MÓV-ES-10002342,Móveis,Estantes,"Safco Par, Tradicional",9,"7174,08","0,2","2240,28"
7956,MX-2016-126473,11/3/2016,11/7/2016,Segunda classe,ED-13390,Emilly Dias,Pequenas e Medias Empresas,Santiago,Santiago,,Chile,Sul,MÓV-CA-10000946,Móveis,Cadeiras,"Harbour Creations Cadeira dobrável, Par",7,"4673,2",0,"2195,2"
7957,US-2017-162754,6/29/2017,7/4/2017,Classe padrão,KB-16135,Kai Barros,Pequenas e Medias Empresas,San Pedro Sula,Cortés,,Honduras,Central,MÓV-CA-10004442,Móveis,Cadeiras,"Harbour Creations Cadeira de balanço, Par",2,"1194,72","0,4","-358,48"
7959,US-2018-145499,7/25/2018,8/1/2018,Classe padrão,JB-15790,Julian Barbosa,Varejo,San Miguelito,Panamá,,Panamá,Central,MÓV-ME-10002394,Móveis,Mesas,"Barricks Mesa de centro, Retangular",3,"1794,42","0,7","-3948,18"
7960,US-2018-143014,12/1/2018,12/4/2018,Primeira classe,VO-21520,Vitor Oliveira,Varejo,San Luis,San Luis,,Argentina,Sul,MÓV-CA-10001756,Móveis,Cadeiras,"Harbour Creations Poltrona, Vermelho",5,"9472,2","0,4","-2368,8"
7964,MX-2017-124254,12/4/2017,12/9/2017,Classe padrão,GA-14860,Guilherme Almeida,Grande Empresa,Cruz das Almas,Bahia,Nordeste,Brasil,Sul,MÓV-ME-10000701,Móveis,Mesas,"Barricks Mesa de centro, Branco",3,"4859,04","0,2","363,84"
7966,MX-2017-124254,12/4/2017,12/9/2017,Classe padrão,GA-14860,Guilherme Almeida,Grande Empresa,Cruz das Almas,Bahia,Nordeste,Brasil,Sul,MÓV-CA-10001401,Móveis,Cadeiras,"Novimex Cadeira de praia, Preto",7,"2031,4",0,"893,2"
7967,MX-2017-124254,12/4/2017,12/9/2017,Classe padrão,GA-14860,Guilherme Almeida,Grande Empresa,Cruz das Almas,Bahia,Nordeste,Brasil,Sul,MÓV-CA-10003058,Móveis,Cadeiras,"Office Star Cadeira de praia, Preto",4,"1413,6",0,"84,8"
7970,MX-2016-153612,6/27/2016,7/1/2016,Classe padrão,JS-15760,Júlia Silva,Pequenas e Medias Empresas,Celaya,Guanajuato,,México,Norte,MÓV-ES-10002848,Móveis,Estantes,"Safco Par, Metal",2,"1588,48","0,2","357,28"
7975,MX-2017-102295,10/10/2017,10/14/2017,Classe padrão,MC-19105,Murilo Correia,Varejo,Ribeirão Preto,São Paulo,Sudeste,Brasil,Sul,MÓV-CA-10002330,Móveis,Cadeiras,"Harbour Creations Banqueta, Preto",5,5923,0,355
7978,US-2017-116099,12/19/2017,12/25/2017,Classe padrão,KB-16465,Kauê Barbosa,Varejo,San Salvador de Jujuy,Jujuy,,Argentina,Sul,MÓV-ES-10000868,Móveis,Estantes,"Sauder Par, Preto",5,2973,"0,4",-892
7983,MX-2018-101406,12/18/2018,12/21/2018,Primeira classe,ES-13450,Emilly Sousa,Pequenas e Medias Empresas,Managua,Managua,,Nicarágua,Central,MÓV-CA-10000861,Móveis,Cadeiras,"Office Star Protetor de piso, Ajustável",6,"2732,4",0,"627,6"
